"seqname","location","trap","sizeclass","label","bodypart","nparts","plate_contents"
"RNMB1_FXBSP1_tag08_F1","Feng city","FIT",2,"FX_FIT2-2_5","leg",10,"Feng samples only"
"RNMB1_FXBSP1_tag08_F10","Feng city","FIT",4,"FX_FIT4-3_6","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_F11","Feng city","FIT",4,"FX_FIT4-3_14","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_F12","Feng city","FIT",4,"FX_FIT4-3_24","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_F2","Feng city","FIT",3,"FX_FIT3-2_8","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_F3","Feng city","FIT",3,"FX_FIT4-1_6","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_F4","Feng city","FIT",3,"FX_FIT4-1_14","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_F5","Feng city","FIT",3,"FX_FIT4-1_22","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_F6","Feng city","FIT",3,"FX_FIT4-1_30","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_F7","Feng city","FIT",4,"FX_FIT4-2_7","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_F8","Feng city","FIT",4,"FX_FIT4-2_15","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_F9","Feng city","FIT",4,"FX_FIT4-2_23","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_G1","Feng city","FIT",3,"FX_FIT3-2_2","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_G10","Feng city","FIT",4,"FX_FIT4-3_7","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_G11","Feng city","FIT",4,"FX_FIT4-3_15","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_G12","Feng city","FIT",4,"FX_FIT4-3_25","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_G2","Feng city","FIT",3,"FX_FIT3-2_9","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_G3","Feng city","FIT",3,"FX_FIT4-1_7","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_G4","Feng city","FIT",3,"FX_FIT4-1_15","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_G5","Feng city","FIT",3,"FX_FIT4-1_23","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_G6","Feng city","FIT",3,"FX_FIT4-1_31","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_G7","Feng city","FIT",4,"FX_FIT4-2_8","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_G8","Feng city","FIT",4,"FX_FIT4-2_16","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_G9","Feng city","FIT",4,"FX_FIT4-2_24","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_H1","Feng city","FIT",3,"FX_FIT3-2_1","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_H10","Feng city","FIT",4,"FX_FIT4-3_8","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_H11","Feng city","FIT",4,"FX_FIT4-3_16","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_H12","Feng city","FIT",4,"FX_FIT4-3_26","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_H2","Feng city","FIT",3,"FX_FIT3-2_10","leg",150,"Feng samples only"
"RNMB1_FXBSP1_tag08_H3","Feng city","FIT",3,"FX_FIT4-1_8","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_H4","Feng city","FIT",3,"FX_FIT4-1_16","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_H5","Feng city","FIT",3,"FX_FIT4-1_24","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_H6","Feng city","FIT",3,"FX_FIT4-1_32","head",25,"Feng samples only"
"RNMB1_FXBSP1_tag08_H7","Feng city","FIT",4,"FX_FIT4-2_9","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_H8","Feng city","FIT",4,"FX_FIT4-2_17","head",50,"Feng samples only"
"RNMB1_FXBSP1_tag08_H9","Feng city","FIT",4,"FX_FIT4-2_25","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A1","Feng city","FIT",5,"FX_FIT5_3 ","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A10","Feng city","Pit",4,"FX_pit4-2_2","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A11","Feng city","L/N",4,"FX_L/N4-2_2","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A12","Feng city","FIT",6,"FX_FIT6_9","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A2","Feng city","FIT",5,"FX_FIT5_11","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A3","Feng city","FIT",5,"FX_FIT5_19","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A4","Feng city","FIT",5,"FX_FIT5_27","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A5","Feng city","FIT",5,"FX_FIT5_35","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_A6","Feng city","MT",3,"FX_MT3_1","leg",150,"Feng samples only"
"RNMB1_FXBSP2_tag18_A7","Feng city","MT",4,"FX_MT4-1_5","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_A8","Feng city","MT",4,"FX_MT4-1_13","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_A9","Feng city","Pit",2,"FX_pit2_6","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_B1","Feng city","FIT",5,"FX_FIT5_4","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B10","Feng city","Pit",4,"FX_pit4-2_3","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B11","Feng city","L/N",4,"FX_L/N4-2_3","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B12","Feng city","FIT",6,"FX_FIT6_10","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B2","Feng city","FIT",5,"FX_FIT5_12","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B3","Feng city","FIT",5,"FX_FIT5_20","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B4","Feng city","FIT",5,"FX_FIT5_28","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B5","Feng city","FIT",4,"FX_FIT4-3_27","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_B6","Feng city","MT",3,"FX_MT3_2","leg",150,"Feng samples only"
"RNMB1_FXBSP2_tag18_B7","Feng city","MT",4,"FX_MT4-1_6","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_B8","Feng city","MT",4,"FX_MT4-1_14","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_B9","Feng city","Pit",3,"FX_pit3_1","leg",150,"Feng samples only"
"RNMB1_FXBSP2_tag18_C1","Feng city","FIT",5,"FX_FIT5_5","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_C10","Feng city","L/N",2,"FX_L/N2_1(50legs)","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_C11","Feng city","FIT",6,"FX_FIT6_3","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_C12","Feng city","FIT",6,"FX_FIT6_11","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_C2","Feng city","FIT",5,"FX_FIT5_13","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_C3","Feng city","FIT",5,"FX_FIT5_21","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_C4","Feng city","FIT",5,"FX_FIT5_29","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_C5","Feng city","FIT",4,"FX_FIT4-3_28","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_C6","Feng city","MT",3,"FX_MT3_3","leg",150,"Feng samples only"
"RNMB1_FXBSP2_tag18_C7","Feng city","MT",4,"FX_MT4-1_7","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_C8","Feng city","Pit",2,"FX_pit2_1","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_C9","Feng city","Pit",4,"FX_pit4-1_1","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D1","Feng city","FIT",5,"FX_FIT5_6","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D10","Feng city","L/N",2,"FX_L/N2_2","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_D11","Feng city","FIT",6,"FX_FIT6_4","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D12","Feng city","FIT",6,"FX_FIT6_12","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D2","Feng city","FIT",5,"FX_FIT5_14","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D3","Feng city","FIT",5,"FX_FIT5_22","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D4","Feng city","FIT",5,"FX_FIT5_30","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D5","Feng city","FIT",4,"FX_FIT4-3_29","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_D6","Feng city","MT",3,"FX_MT3_4","leg",150,"Feng samples only"
"RNMB1_FXBSP2_tag18_D7","Feng city","MT",4,"FX_MT4-1_8","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_D8","Feng city","Pit",2,"FX_pit2_2","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_D9","Feng city","Pit",4,"FX_pit4-1_2","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E1","Feng city","FIT",5,"FX_FIT5_7","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E10","Feng city","L/N",3,"FX_L/N3_1","leg",150,"Feng samples only"
"RNMB1_FXBSP2_tag18_E11","Feng city","FIT",6,"FX_FIT6_5","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E12","Feng city","FIT",6,"FX_FIT6_13","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E2","Feng city","FIT",5,"FX_FIT5_15","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E3","Feng city","FIT",5,"FX_FIT5_23","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E4","Feng city","FIT",5,"FX_FIT5_31","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E5","Feng city","FIT",4,"FX_FIT4-3_30","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_E6","Feng city","MT",4,"FX_MT4-1_1","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_E7","Feng city","MT",4,"FX_MT4-1_9","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_E8","Feng city","Pit",2,"FX_pit2_3","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_E9","Feng city","Pit",4,"FX_pit4-1_3","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F1","Feng city","FIT",5,"FX_FIT5_8","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F10","Feng city","L/N",3,"FX_L/N3_2","leg",150,"Feng samples only"
"RNMB1_FXBSP2_tag18_F11","Feng city","FIT",6,"FX_FIT6_6","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F12","Feng city","FIT",6,"FX_FIT6_14","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F2","Feng city","FIT",5,"FX_FIT5_16","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F3","Feng city","FIT",5,"FX_FIT5_24","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F4","Feng city","FIT",5,"FX_FIT5_32","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F5","Feng city","FIT",4,"FX_FIT4-3_31","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_F6","Feng city","MT",4,"FX_MT4-1_2","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_F7","Feng city","MT",4,"FX_MT4-1_10","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_F8","Feng city","Pit",2,"FX_pit2_4","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_F9","Feng city","Pit",4,"FX_pit4-1_4","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G1","Feng city","FIT",5,"FX_FIT5_9","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G10","Feng city","L/N",4,"FX_L/N4-1_1","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G11","Feng city","FIT",6,"FX_FIT6_7","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G12","Feng city","FIT",6,"FX_FIT6_15","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G2","Feng city","FIT",5,"FX_FIT5_17","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G3","Feng city","FIT",5,"FX_FIT5_25","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G4","Feng city","FIT",5,"FX_FIT5_33","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_G5","Feng city","MT",1,"FX_MT1","leg",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_G6","Feng city","MT",4,"FX_MT4-1_3","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_G7","Feng city","MT",4,"FX_MT4-1_11","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_G8","Feng city","Pit",2,"FX_pit2_5","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_G9","Feng city","Pit",4,"FX_pit4-1_5","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H1","Feng city","FIT",5,"FX_FIT5_10","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H10","Feng city","L/N",4,"FX_L/N4-2_1","head",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H11","Feng city","FIT",6,"FX_FIT6_8","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H12","Feng city","FIT",6,"FX_FIT6_16","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H2","Feng city","FIT",5,"FX_FIT5_18","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H3","Feng city","FIT",5,"FX_FIT5_26","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H4","Feng city","FIT",5,"FX_FIT5_34","body",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H5","Feng city","MT",2,"FX_MT2","leg",50,"Feng samples only"
"RNMB1_FXBSP2_tag18_H6","Feng city","MT",4,"FX_MT4-1_4","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_H7","Feng city","MT",4,"FX_MT4-1_12","head",25,"Feng samples only"
"RNMB1_FXBSP2_tag18_H8","Feng city","Pit",2,"FX_pit2_6","leg",100,"Feng samples only"
"RNMB1_FXBSP2_tag18_H9","Feng city","Pit",4,"FX_pit4-2_1","head",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A1","Feng city","FIT",6,"FX_FIT6_17","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A10","Feng city","MT",5,"FX_MT5_7","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A11","Feng city","MT",6,"FX_MT6_5","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A12","Feng city","MT",7,"FX_MT7_4","body",21,"Feng samples only"
"RNMB1_FXBSP3_tag42_A2","Feng city","FIT",6,"FX_FIT6_25","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A3","Feng city","FIT",6,"FX_FIT6_33","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A4","Feng city","FIT",6,"FX_FIT6_41","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A5","Feng city","FIT",6,"FX_FIT6_49","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A6","Feng city","FIT",6,"FX_FIT6_57","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A7","Feng city","FIT",6,"FX_FIT6_65","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A8","Feng city","FIT",6,"FX_FIT6_73","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_A9","Feng city","FIT",6,"FX_FIT6_81","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B1","Feng city","FIT",6,"FX_FIT6_18","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B10","Feng city","MT",5,"FX_MT5_8","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B11","Feng city","MT",6,"FX_MT6_6","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B12","Feng city","Pit",5,"FX_pit5_1","body",25,"Feng samples only"
"RNMB1_FXBSP3_tag42_B2","Feng city","FIT",6,"FX_FIT6_26","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B3","Feng city","FIT",6,"FX_FIT6_34","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B4","Feng city","FIT",6,"FX_FIT6_42","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B5","Feng city","FIT",6,"FX_FIT6_50","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B6","Feng city","FIT",6,"FX_FIT6_58","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B7","Feng city","FIT",6,"FX_FIT6_66","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B8","Feng city","FIT",6,"FX_FIT6_74","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_B9","Feng city","FIT",6,"FX_FIT6_82","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C1","Feng city","FIT",6,"FX_FIT6_19","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C10","Feng city","MT",5,"FX_MT5_9","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C11","Feng city","MT",6,"FX_MT6_7","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C12","Feng city","Pit",6,"FX_pit6_1","body",20,"Feng samples only"
"RNMB1_FXBSP3_tag42_C2","Feng city","FIT",6,"FX_FIT6_27","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C3","Feng city","FIT",6,"FX_FIT6_35","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C4","Feng city","FIT",6,"FX_FIT6_43","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C5","Feng city","FIT",6,"FX_FIT6_51","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C6","Feng city","FIT",6,"FX_FIT6_59","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C7","Feng city","FIT",6,"FX_FIT6_67","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C8","Feng city","FIT",6,"FX_FIT6_75","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_C9","Feng city","MT",5,"FX_MT5_1","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D1","Feng city","FIT",6,"FX_FIT6_20","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D10","Feng city","MT",5,"FX_MT5_10","body",43,"Feng samples only"
"RNMB1_FXBSP3_tag42_D11","Feng city","MT",6,"FX_MT6_8","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D12","Feng city","L/N",5,"FX_L/N5_1 ","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D2","Feng city","FIT",6,"FX_FIT6_28","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D3","Feng city","FIT",6,"FX_FIT6_36","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D4","Feng city","FIT",6,"FX_FIT6_44","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D5","Feng city","FIT",6,"FX_FIT6_52","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D6","Feng city","FIT",6,"FX_FIT6_60","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D7","Feng city","FIT",6,"FX_FIT6_68","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D8","Feng city","FIT",6,"FX_FIT6_76","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_D9","Feng city","MT",5,"FX_MT5_2","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E1","Feng city","FIT",6,"FX_FIT6_21","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E10","Feng city","MT",6,"FX_MT6_1","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E11","Feng city","MT",6,"FX_MT6_9","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E12","Feng city","L/N",7,"FX_FIT7_4 ","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E2","Feng city","FIT",6,"FX_FIT6_29","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E3","Feng city","FIT",6,"FX_FIT6_37","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E4","Feng city","FIT",6,"FX_FIT6_45","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E5","Feng city","FIT",6,"FX_FIT6_53","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E6","Feng city","FIT",6,"FX_FIT6_61","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E7","Feng city","FIT",6,"FX_FIT6_69","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E8","Feng city","FIT",6,"FX_FIT6_77","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_E9","Feng city","MT",5,"FX_MT5_3","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F1","Feng city","FIT",6,"FX_FIT6_22","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F10","Feng city","MT",6,"FX_MT6_2","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F11","Feng city","MT",7,"FX_MT7_1","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F12","Feng city","L/N",7,"FX_FIT7_5","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F2","Feng city","FIT",6,"FX_FIT6_30","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F3","Feng city","FIT",6,"FX_FIT6_38","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F4","Feng city","FIT",6,"FX_FIT6_46","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F5","Feng city","FIT",6,"FX_FIT6_54","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F6","Feng city","FIT",6,"FX_FIT6_62","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F7","Feng city","FIT",6,"FX_FIT6_70","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F8","Feng city","FIT",6,"FX_FIT6_78","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_F9","Feng city","MT",5,"FX_MT5_4","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G1","Feng city","FIT",6,"FX_FIT6_23","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G10","Feng city","MT",6,"FX_MT6_3","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G11","Feng city","MT",7,"FX_MT7_2","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G12","Feng city","L/N",7,"FX_FIT7_6","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G2","Feng city","FIT",6,"FX_FIT6_31","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G3","Feng city","FIT",6,"FX_FIT6_39","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G4","Feng city","FIT",6,"FX_FIT6_47","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G5","Feng city","FIT",6,"FX_FIT6_55","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G6","Feng city","FIT",6,"FX_FIT6_63","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G7","Feng city","FIT",6,"FX_FIT6_71","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G8","Feng city","FIT",6,"FX_FIT6_79","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_G9","Feng city","MT",5,"FX_MT5_5","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H1","Feng city","FIT",6,"FX_FIT6_24","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H10","Feng city","MT",6,"FX_MT6_4","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H11","Feng city","MT",7,"FX_MT7_3","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H12","Feng city","L/N",6,"FX_L/N6-1","body",41,"Feng samples only"
"RNMB1_FXBSP3_tag42_H2","Feng city","FIT",6,"FX_FIT6_32","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H3","Feng city","FIT",6,"FX_FIT6_40","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H4","Feng city","FIT",6,"FX_FIT6_48","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H5","Feng city","FIT",6,"FX_FIT6_56","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H6","Feng city","FIT",6,"FX_FIT6_64","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H7","Feng city","FIT",6,"FX_FIT6_72","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H8","Feng city","FIT",6,"FX_FIT6_80","body",50,"Feng samples only"
"RNMB1_FXBSP3_tag42_H9","Feng city","MT",5,"FX_MT5_6","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_A10","Feng city","FIT",4,"FIT4-2_2","head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_A11","Feng city","FIT",2,"FIT2-1_1","leg",100,"Feng samples only"
"RNMB2_FXBSP4_tag07_A12","Feng city","FIT",6,"FIT6_1","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_B10","Feng city","FIT",4,"FIT4-2_21","head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_B11","Feng city","FIT",2,"FIT2-2_1","leg",100,"Feng samples only"
"RNMB2_FXBSP4_tag07_B12","Feng city","FIT",7,"FIT7_8","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_C10","Feng city","FIT",4,"FIT4-3_19","head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_C11","Feng city","FIT",3,"FIT3-2_35","leg",150,"Feng samples only"
"RNMB2_FXBSP4_tag07_C12","Feng city","FIT",7,"FIT7_1","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_C9","Feng city","FIT",1,"FIT1-1_2","leg",25,"Feng samples only"
"RNMB2_FXBSP4_tag07_D10","Feng city","FIT",5,"FIT5-2","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_D11","Feng city","FIT",4,"FIT4-1_1","head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_D12","Feng city","FIT",7,"FIT7_2","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_D9","Feng city","FIT",1,"FIT1-2_2","leg",25,"Feng samples only"
"RNMB2_FXBSP4_tag07_E10","Feng city","FIT",6,"FIT6_2","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_E11","Feng city","FIT",4,"FIT4-1_35","head",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_E12","Feng city","FIT",7,"FIT7_3","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_E9","Feng city","FIT",2,"FIT2-2_2","leg",100,"Feng samples only"
"RNMB2_FXBSP4_tag07_F10","Feng city","FIT",7,"FIT7_9","body",50,"Feng samples only"
"RNMB2_FXBSP4_tag07_F11","Feng city","FIT",4,"FIT4-2_1","head",50,"Feng samples only"
